"","detailUrl","jobTitle","company","location","date","Salary From","Salary To","Id","Skill","Count"
"73","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",73," R. ",0
"74","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",74,"Modelling",0
"75","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",75,"C++",111
"76","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",76,"Python",5
"77","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",77,"programming",0
"78","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",78,"analytics",2
"79","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",79,"mathematics",0
"80","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",80,"machine learning",0
"81","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",81,"team",3
"82","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",82,"Cooperation",0
