"","jobTitle","location","skill","count"
"3803","Data Analysis","City of London","big data","0"
"3804","Data Analysis","City of London","design","2"
"3805","Data Analysis","City of London","visualization","0"
"3806","Data Analysis","City of London","Hadoop","0"
"3807","Data Analysis","City of London","Java","0"
"3808","Data Analysis","City of London","research","0"
"3809","Data Analysis","City of London","creative","0"
"3810","Data Analysis","City of London","MATLAB","0"
"3811","Data Analysis","City of London","predictive analytics","0"
"3812","Data Analysis","City of London","SAS","0"
"3813","Data Analysis","City of London"," R ","0"
"3814","Data Analysis","City of London"," R. ","0"
"3815","Data Analysis","City of London","Modelling","0"
"3816","Data Analysis","City of London","C++","105"
"3817","Data Analysis","Durham, County Durham","Python","1"
"3818","Data Analysis","Durham, County Durham","programming","2"
"3819","Data Analysis","Durham, County Durham","analytics","49"
"3820","Data Analysis","Durham, County Durham","mathematics","0"
"3821","Data Analysis","Durham, County Durham","machine learning","0"
"3822","Data Analysis","Durham, County Durham","team","0"
"3823","Data Analysis","Durham, County Durham","Cooperation","0"
"3824","Data Analysis","Durham, County Durham","statistics","0"
"3825","Data Analysis","Durham, County Durham","mathematics","0"
"3826","Data Analysis","Durham, County Durham","SQL","4"
"3827","Data Analysis","Durham, County Durham","communication","1"
"3828","Data Analysis","Durham, County Durham","big data","0"
"3829","Data Analysis","Durham, County Durham","design","1"
"3830","Data Analysis","Durham, County Durham","visualization","0"
"3831","Data Analysis","Durham, County Durham","Hadoop","0"
"3832","Data Analysis","Durham, County Durham","Java","1"
"3833","Data Analysis","Durham, County Durham","research","1"
"3834","Data Analysis","Durham, County Durham","creative","0"
"3835","Data Analysis","Durham, County Durham","MATLAB","0"
"3836","Data Analysis","Durham, County Durham","predictive analytics","4"
"3837","Data Analysis","Durham, County Durham","SAS","1"
"3838","Data Analysis","Durham, County Durham"," R ","0"
"3839","Data Analysis","Durham, County Durham"," R. ","1"
"3840","Data Analysis","Durham, County Durham","Modelling","0"
"3841","Data Analysis","Durham, County Durham","C++","136"
"3842","Data Analysis","Leeds, West Yorkshire","Python","0"
"3843","Data Analysis","Leeds, West Yorkshire","programming","0"
"3844","Data Analysis","Leeds, West Yorkshire","analytics","39"
"3845","Data Analysis","Leeds, West Yorkshire","mathematics","0"
"3846","Data Analysis","Leeds, West Yorkshire","machine learning","0"
"3847","Data Analysis","Leeds, West Yorkshire","team","3"
"3848","Data Analysis","Leeds, West Yorkshire","Cooperation","0"
"3849","Data Analysis","Leeds, West Yorkshire","statistics","0"
"3850","Data Analysis","Leeds, West Yorkshire","mathematics","0"
"3851","Data Analysis","Leeds, West Yorkshire","SQL","3"
"3852","Data Analysis","Leeds, West Yorkshire","communication","0"
"3853","Data Analysis","Leeds, West Yorkshire","big data","0"
"3854","Data Analysis","Leeds, West Yorkshire","design","0"
"3855","Data Analysis","Leeds, West Yorkshire","visualization","0"
"3856","Data Analysis","Leeds, West Yorkshire","Hadoop","0"
"3857","Data Analysis","Leeds, West Yorkshire","Java","1"
"3858","Data Analysis","Leeds, West Yorkshire","research","0"
"3859","Data Analysis","Leeds, West Yorkshire","creative","0"
"3860","Data Analysis","Leeds, West Yorkshire","MATLAB","0"
"3861","Data Analysis","Leeds, West Yorkshire","predictive analytics","0"
"3862","Data Analysis","Leeds, West Yorkshire","SAS","1"
"3863","Data Analysis","Leeds, West Yorkshire"," R ","0"
"3864","Data Analysis","Leeds, West Yorkshire"," R. ","0"
"3865","Data Analysis","Leeds, West Yorkshire","Modelling","1"
"3866","Data Analysis","Leeds, West Yorkshire","C++","122"
"3867","Data Analysis","Halesowen, West Midlands (County)","Python","1"
"3868","Data Analysis","Halesowen, West Midlands (County)","programming","0"
"3869","Data Analysis","Halesowen, West Midlands (County)","analytics","38"
"3870","Data Analysis","Halesowen, West Midlands (County)","mathematics","0"
"3871","Data Analysis","Halesowen, West Midlands (County)","machine learning","0"
"3872","Data Analysis","Halesowen, West Midlands (County)","team","2"
"3873","Data Analysis","Halesowen, West Midlands (County)","Cooperation","0"
"3874","Data Analysis","Halesowen, West Midlands (County)","statistics","0"
"3875","Data Analysis","Halesowen, West Midlands (County)","mathematics","0"
"3876","Data Analysis","Halesowen, West Midlands (County)","SQL","22"
"3877","Data Analysis","Halesowen, West Midlands (County)","communication","0"
"3878","Data Analysis","Halesowen, West Midlands (County)","big data","0"
"3879","Data Analysis","Halesowen, West Midlands (County)","design","5"
"3880","Data Analysis","Halesowen, West Midlands (County)","visualization","0"
"3881","Data Analysis","Halesowen, West Midlands (County)","Hadoop","0"
"3882","Data Analysis","Halesowen, West Midlands (County)","Java","2"
"3883","Data Analysis","Halesowen, West Midlands (County)","research","1"
"3884","Data Analysis","Halesowen, West Midlands (County)","creative","0"
"3885","Data Analysis","Halesowen, West Midlands (County)","MATLAB","0"
"3886","Data Analysis","Halesowen, West Midlands (County)","predictive analytics","0"
"3887","Data Analysis","Halesowen, West Midlands (County)","SAS","0"
"3888","Data Analysis","Halesowen, West Midlands (County)"," R ","0"
"3889","Data Analysis","Halesowen, West Midlands (County)"," R. ","0"
"3890","Data Analysis","Halesowen, West Midlands (County)","Modelling","0"
"3891","Data Analysis","Halesowen, West Midlands (County)","C++","144"
"3892","Data Analysis","Birmingham","Python","0"
"3893","Data Analysis","Birmingham","programming","0"
"3894","Data Analysis","Birmingham","analytics","1"
"3895","Data Analysis","Birmingham","mathematics","0"
"3896","Data Analysis","Birmingham","machine learning","0"
"3897","Data Analysis","Birmingham","team","2"
"3898","Data Analysis","Birmingham","Cooperation","0"
"3899","Data Analysis","Birmingham","statistics","0"
"3900","Data Analysis","Birmingham","mathematics","0"
"3901","Data Analysis","Birmingham","SQL","8"
"3902","Data Analysis","Birmingham","communication","0"
"3903","Data Analysis","Birmingham","big data","0"
"3904","Data Analysis","Birmingham","design","2"
"3905","Data Analysis","Birmingham","visualization","0"
"3906","Data Analysis","Birmingham","Hadoop","0"
"3907","Data Analysis","Birmingham","Java","0"
"3908","Data Analysis","Birmingham","research","1"
"3909","Data Analysis","Birmingham","creative","0"
"3910","Data Analysis","Birmingham","MATLAB","0"
"3911","Data Analysis","Birmingham","predictive analytics","0"
"3912","Data Analysis","Birmingham","SAS","0"
"3913","Data Analysis","Birmingham"," R ","0"
"3914","Data Analysis","Birmingham"," R. ","0"
"3915","Data Analysis","Birmingham","Modelling","0"
"3916","Data Analysis","Birmingham","C++","108"
"3917","Data Analysis","Hampshire","Python","0"
"3918","Data Analysis","Hampshire","programming","0"
"3919","Data Analysis","Hampshire","analytics","1"
"3920","Data Analysis","Hampshire","mathematics","0"
"3921","Data Analysis","Hampshire","machine learning","0"
"3922","Data Analysis","Hampshire","team","5"
"3923","Data Analysis","Hampshire","Cooperation","0"
"3924","Data Analysis","Hampshire","statistics","0"
"3925","Data Analysis","Hampshire","mathematics","0"
"3926","Data Analysis","Hampshire","SQL","1"
"3927","Data Analysis","Hampshire","communication","0"
"3928","Data Analysis","Hampshire","big data","0"
"3929","Data Analysis","Hampshire","design","0"
"3930","Data Analysis","Hampshire","visualization","0"
"3931","Data Analysis","Hampshire","Hadoop","0"
"3932","Data Analysis","Hampshire","Java","0"
"3933","Data Analysis","Hampshire","research","0"
"3934","Data Analysis","Hampshire","creative","0"
"3935","Data Analysis","Hampshire","MATLAB","0"
"3936","Data Analysis","Hampshire","predictive analytics","0"
"3937","Data Analysis","Hampshire","SAS","0"
"3938","Data Analysis","Hampshire"," R ","0"
"3939","Data Analysis","Hampshire"," R. ","0"
"3940","Data Analysis","Hampshire","Modelling","0"
"3941","Data Analysis","Hampshire","C++","94"
"3942","Data Analysis","City of London","Python","0"
"3943","Data Analysis","City of London","programming","0"
"3944","Data Analysis","City of London","analytics","1"
"3945","Data Analysis","City of London","mathematics","0"
"3946","Data Analysis","City of London","machine learning","0"
"3947","Data Analysis","City of London","team","0"
"3948","Data Analysis","City of London","Cooperation","0"
"3949","Data Analysis","City of London","statistics","0"
"3950","Data Analysis","City of London","mathematics","0"
"3951","Data Analysis","City of London","SQL","27"
"3952","Data Analysis","City of London","communication","0"
"3953","Data Analysis","City of London","big data","0"
"3954","Data Analysis","City of London","design","0"
"3955","Data Analysis","City of London","visualization","0"
"3956","Data Analysis","City of London","Hadoop","1"
"3957","Data Analysis","City of London","Java","0"
"3958","Data Analysis","City of London","research","0"
"3959","Data Analysis","City of London","creative","0"
"3960","Data Analysis","City of London","MATLAB","0"
"3961","Data Analysis","City of London","predictive analytics","0"
"3962","Data Analysis","City of London","SAS","0"
"3963","Data Analysis","City of London"," R ","0"
"3964","Data Analysis","City of London"," R. ","0"
"3965","Data Analysis","City of London","Modelling","0"
"3966","Data Analysis","City of London","C++","111"
"3967","SearchTerm","Location","Skill","Count"
"3968","Data Analysis","Manchester","Python","0"
"3969","Data Analysis","Manchester","programming","0"
"3970","Data Analysis","Manchester","analytics","2"
"3971","Data Analysis","Manchester","mathematics","0"
"3972","Data Analysis","Manchester","machine learning","0"
"3973","Data Analysis","Manchester","team","0"
"3974","Data Analysis","Manchester","Cooperation","0"
"3975","Data Analysis","Manchester","statistics","0"
"3976","Data Analysis","Manchester","mathematics","0"
"3977","Data Analysis","Manchester","SQL","3"
"3978","Data Analysis","Manchester","communication","0"
"3979","Data Analysis","Manchester","big data","0"
"3980","Data Analysis","Manchester","design","0"
"3981","Data Analysis","Manchester","visualization","0"
"3982","Data Analysis","Manchester","Hadoop","0"
"3983","Data Analysis","Manchester","Java","0"
"3984","Data Analysis","Manchester","research","0"
"3985","Data Analysis","Manchester","creative","0"
"3986","Data Analysis","Manchester","MATLAB","0"
"3987","Data Analysis","Manchester","predictive analytics","0"
"3988","Data Analysis","Manchester","SAS","1"
"3989","Data Analysis","Manchester"," R ","0"
"3990","Data Analysis","Manchester"," R. ","0"
"3991","Data Analysis","Manchester","Modelling","0"
"3992","Data Analysis","Manchester","C++","100"
"3993","Data Analysis","Kidlington, Oxfordshire","Python","2"
"3994","Data Analysis","Kidlington, Oxfordshire","programming","0"
"3995","Data Analysis","Kidlington, Oxfordshire","analytics","38"
"3996","Data Analysis","Kidlington, Oxfordshire","mathematics","1"
"3997","Data Analysis","Kidlington, Oxfordshire","machine learning","0"
"3998","Data Analysis","Kidlington, Oxfordshire","team","8"
"3999","Data Analysis","Kidlington, Oxfordshire","Cooperation","0"
"4000","Data Analysis","Kidlington, Oxfordshire","statistics","0"
"4001","Data Analysis","Kidlington, Oxfordshire","mathematics","1"
"4002","Data Analysis","Kidlington, Oxfordshire","SQL","4"
"4003","Data Analysis","Kidlington, Oxfordshire","communication","1"
"4004","Data Analysis","Kidlington, Oxfordshire","big data","0"
"4005","Data Analysis","Kidlington, Oxfordshire","design","0"
"4006","Data Analysis","Kidlington, Oxfordshire","visualization","0"
"4007","Data Analysis","Kidlington, Oxfordshire","Hadoop","0"
"4008","Data Analysis","Kidlington, Oxfordshire","Java","1"
"4009","Data Analysis","Kidlington, Oxfordshire","research","1"
"4010","Data Analysis","Kidlington, Oxfordshire","creative","0"
"4011","Data Analysis","Kidlington, Oxfordshire","MATLAB","1"
"4012","Data Analysis","Kidlington, Oxfordshire","predictive analytics","0"
"4013","Data Analysis","Kidlington, Oxfordshire","SAS","0"
"4014","Data Analysis","Kidlington, Oxfordshire"," R ","0"
"4015","Data Analysis","Kidlington, Oxfordshire"," R. ","1"
"4016","Data Analysis","Kidlington, Oxfordshire","Modelling","0"
"4017","Data Analysis","Kidlington, Oxfordshire","C++","134"
"4018","Data Analysis","Essex","Python","0"
"4019","Data Analysis","Essex","programming","0"
"4020","Data Analysis","Essex","analytics","38"
"4021","Data Analysis","Essex","mathematics","0"
"4022","Data Analysis","Essex","machine learning","0"
"4023","Data Analysis","Essex","team","1"
"4024","Data Analysis","Essex","Cooperation","0"
"4025","Data Analysis","Essex","statistics","0"
"4026","Data Analysis","Essex","mathematics","0"
"4027","Data Analysis","Essex","SQL","0"
"4028","Data Analysis","Essex","communication","0"
"4029","Data Analysis","Essex","big data","0"
"4030","Data Analysis","Essex","design","2"
"4031","Data Analysis","Essex","visualization","0"
"4032","Data Analysis","Essex","Hadoop","0"
"4033","Data Analysis","Essex","Java","1"
"4034","Data Analysis","Essex","research","0"
"4035","Data Analysis","Essex","creative","0"
"4036","Data Analysis","Essex","MATLAB","0"
"4037","Data Analysis","Essex","predictive analytics","0"
"4038","Data Analysis","Essex","SAS","0"
"4039","Data Analysis","Essex"," R ","0"
"4040","Data Analysis","Essex"," R. ","0"
"4041","Data Analysis","Essex","Modelling","0"
"4042","Data Analysis","Essex","C++","123"
"4043","Data Analysis","Stockport, Cheshire","Python","0"
"4044","Data Analysis","Stockport, Cheshire","programming","0"
"4045","Data Analysis","Stockport, Cheshire","analytics","38"
"4046","Data Analysis","Stockport, Cheshire","mathematics","0"
"4047","Data Analysis","Stockport, Cheshire","machine learning","0"
"4048","Data Analysis","Stockport, Cheshire","team","1"
"4049","Data Analysis","Stockport, Cheshire","Cooperation","0"
"4050","Data Analysis","Stockport, Cheshire","statistics","0"
"4051","Data Analysis","Stockport, Cheshire","mathematics","0"
"4052","Data Analysis","Stockport, Cheshire","SQL","4"
"4053","Data Analysis","Stockport, Cheshire","communication","1"
"4054","Data Analysis","Stockport, Cheshire","big data","0"
"4055","Data Analysis","Stockport, Cheshire","design","0"
"4056","Data Analysis","Stockport, Cheshire","visualization","0"
"4057","Data Analysis","Stockport, Cheshire","Hadoop","0"
"4058","Data Analysis","Stockport, Cheshire","Java","1"
"4059","Data Analysis","Stockport, Cheshire","research","0"
"4060","Data Analysis","Stockport, Cheshire","creative","0"
"4061","Data Analysis","Stockport, Cheshire","MATLAB","0"
"4062","Data Analysis","Stockport, Cheshire","predictive analytics","0"
"4063","Data Analysis","Stockport, Cheshire","SAS","13"
"4064","Data Analysis","Stockport, Cheshire"," R ","0"
"4065","Data Analysis","Stockport, Cheshire"," R. ","0"
"4066","Data Analysis","Stockport, Cheshire","Modelling","0"
"4067","Data Analysis","Stockport, Cheshire","C++","154"
"4068","Data Analysis","Coventry, United Kingdom","Python","0"
"4069","Data Analysis","Coventry, United Kingdom","programming","0"
"4070","Data Analysis","Coventry, United Kingdom","analytics","1"
"4071","Data Analysis","Coventry, United Kingdom","mathematics","0"
"4072","Data Analysis","Coventry, United Kingdom","machine learning","0"
"4073","Data Analysis","Coventry, United Kingdom","team","1"
"4074","Data Analysis","Coventry, United Kingdom","Cooperation","0"
"4075","Data Analysis","Coventry, United Kingdom","statistics","0"
"4076","Data Analysis","Coventry, United Kingdom","mathematics","0"
"4077","Data Analysis","Coventry, United Kingdom","SQL","1"
"4078","Data Analysis","Coventry, United Kingdom","communication","1"
"4079","Data Analysis","Coventry, United Kingdom","big data","0"
"4080","Data Analysis","Coventry, United Kingdom","design","1"
"4081","Data Analysis","Coventry, United Kingdom","visualization","0"
"4082","Data Analysis","Coventry, United Kingdom","Hadoop","0"
"4083","Data Analysis","Coventry, United Kingdom","Java","0"
"4084","Data Analysis","Coventry, United Kingdom","research","0"
"4085","Data Analysis","Coventry, United Kingdom","creative","0"
"4086","Data Analysis","Coventry, United Kingdom","MATLAB","0"
"4087","Data Analysis","Coventry, United Kingdom","predictive analytics","0"
"4088","Data Analysis","Coventry, United Kingdom","SAS","0"
"4089","Data Analysis","Coventry, United Kingdom"," R ","0"
"4090","Data Analysis","Coventry, United Kingdom"," R. ","0"
"4091","Data Analysis","Coventry, United Kingdom","Modelling","0"
"4092","Data Analysis","Coventry, United Kingdom","C++","120"
"4093","Data Analysis","Coventry, West Midlands (County)","Python","0"
"4094","Data Analysis","Coventry, West Midlands (County)","programming","0"
"4095","Data Analysis","Coventry, West Midlands (County)","analytics","38"
"4096","Data Analysis","Coventry, West Midlands (County)","mathematics","0"
"4097","Data Analysis","Coventry, West Midlands (County)","machine learning","0"
"4098","Data Analysis","Coventry, West Midlands (County)","team","1"
"4099","Data Analysis","Coventry, West Midlands (County)","Cooperation","0"
"4100","Data Analysis","Coventry, West Midlands (County)","statistics","0"
"4101","Data Analysis","Coventry, West Midlands (County)","mathematics","0"
"4102","Data Analysis","Coventry, West Midlands (County)","SQL","5"
"4103","Data Analysis","Coventry, West Midlands (County)","communication","0"
"4104","Data Analysis","Coventry, West Midlands (County)","big data","0"
"4105","Data Analysis","Coventry, West Midlands (County)","design","1"
"4106","Data Analysis","Coventry, West Midlands (County)","visualization","0"
"4107","Data Analysis","Coventry, West Midlands (County)","Hadoop","0"
"4108","Data Analysis","Coventry, West Midlands (County)","Java","2"
"4109","Data Analysis","Coventry, West Midlands (County)","research","0"
"4110","Data Analysis","Coventry, West Midlands (County)","creative","0"
"4111","Data Analysis","Coventry, West Midlands (County)","MATLAB","0"
"4112","Data Analysis","Coventry, West Midlands (County)","predictive analytics","0"
"4113","Data Analysis","Coventry, West Midlands (County)","SAS","0"
"4114","Data Analysis","Coventry, West Midlands (County)"," R ","0"
"4115","Data Analysis","Coventry, West Midlands (County)"," R. ","0"
"4116","Data Analysis","Coventry, West Midlands (County)","Modelling","0"
"4117","Data Analysis","Coventry, West Midlands (County)","C++","164"
"4118","Data Analysis","Chester, Cheshire","Python","0"
"4119","Data Analysis","Chester, Cheshire","programming","0"
"4120","Data Analysis","Chester, Cheshire","analytics","38"
"4121","Data Analysis","Chester, Cheshire","mathematics","0"
"4122","Data Analysis","Chester, Cheshire","machine learning","0"
"4123","Data Analysis","Chester, Cheshire","team","7"
"4124","Data Analysis","Chester, Cheshire","Cooperation","0"
"4125","Data Analysis","Chester, Cheshire","statistics","0"
"4126","Data Analysis","Chester, Cheshire","mathematics","0"
"4127","Data Analysis","Chester, Cheshire","SQL","9"
"4128","Data Analysis","Chester, Cheshire","communication","0"
"4129","Data Analysis","Chester, Cheshire","big data","0"
"4130","Data Analysis","Chester, Cheshire","design","0"
"4131","Data Analysis","Chester, Cheshire","visualization","0"
"4132","Data Analysis","Chester, Cheshire","Hadoop","0"
"4133","Data Analysis","Chester, Cheshire","Java","1"
"4134","Data Analysis","Chester, Cheshire","research","0"
"4135","Data Analysis","Chester, Cheshire","creative","0"
"4136","Data Analysis","Chester, Cheshire","MATLAB","0"
"4137","Data Analysis","Chester, Cheshire","predictive analytics","0"
"4138","Data Analysis","Chester, Cheshire","SAS","5"
"4139","Data Analysis","Chester, Cheshire"," R ","0"
"4140","Data Analysis","Chester, Cheshire"," R. ","0"
"4141","Data Analysis","Chester, Cheshire","Modelling","0"
"4142","Data Analysis","Chester, Cheshire","C++","158"
"4143","Data Analysis","City, London","Python","10"
"4144","Data Analysis","City, London","programming","1"
"4145","Data Analysis","City, London","analytics","39"
"4146","Data Analysis","City, London","mathematics","0"
"4147","Data Analysis","City, London","machine learning","0"
"4148","Data Analysis","City, London","team","1"
"4149","Data Analysis","City, London","Cooperation","0"
"4150","Data Analysis","City, London","statistics","0"
"4151","Data Analysis","City, London","mathematics","0"
"4152","Data Analysis","City, London","SQL","4"
"4153","Data Analysis","City, London","communication","0"
"4154","Data Analysis","City, London","big data","0"
"4155","Data Analysis","City, London","design","0"
"4156","Data Analysis","City, London","visualization","0"
"4157","Data Analysis","City, London","Hadoop","0"
"4158","Data Analysis","City, London","Java","2"
"4159","Data Analysis","City, London","research","0"
"4160","Data Analysis","City, London","creative","0"
"4161","Data Analysis","City, London","MATLAB","0"
"4162","Data Analysis","City, London","predictive analytics","0"
"4163","Data Analysis","City, London","SAS","0"
"4164","Data Analysis","City, London"," R ","0"
"4165","Data Analysis","City, London"," R. ","1"
"4166","Data Analysis","City, London","Modelling","0"
"4167","Data Analysis","City, London","C++","142"
"4168","Data Analysis","Nottinghamshire","Python","0"
"4169","Data Analysis","Nottinghamshire","programming","0"
"4170","Data Analysis","Nottinghamshire","analytics","4"
"4171","Data Analysis","Nottinghamshire","mathematics","0"
"4172","Data Analysis","Nottinghamshire","machine learning","0"
"4173","Data Analysis","Nottinghamshire","team","13"
"4174","Data Analysis","Nottinghamshire","Cooperation","0"
"4175","Data Analysis","Nottinghamshire","statistics","0"
"4176","Data Analysis","Nottinghamshire","mathematics","0"
"4177","Data Analysis","Nottinghamshire","SQL","0"
"4178","Data Analysis","Nottinghamshire","communication","1"
"4179","Data Analysis","Nottinghamshire","big data","0"
"4180","Data Analysis","Nottinghamshire","design","2"
"4181","Data Analysis","Nottinghamshire","visualization","0"
"4182","Data Analysis","Nottinghamshire","Hadoop","0"
"4183","Data Analysis","Nottinghamshire","Java","1"
"4184","Data Analysis","Nottinghamshire","research","0"
"4185","Data Analysis","Nottinghamshire","creative","0"
"4186","Data Analysis","Nottinghamshire","MATLAB","0"
"4187","Data Analysis","Nottinghamshire","predictive analytics","0"
"4188","Data Analysis","Nottinghamshire","SAS","0"
"4189","Data Analysis","Nottinghamshire"," R ","0"
"4190","Data Analysis","Nottinghamshire"," R. ","0"
"4191","Data Analysis","Nottinghamshire","Modelling","0"
"4192","Data Analysis","Nottinghamshire","C++","102"
"4193","Data Analysis","South East England","Python","0"
"4194","Data Analysis","South East England","programming","0"
"4195","Data Analysis","South East England","analytics","1"
"4196","Data Analysis","South East England","mathematics","0"
"4197","Data Analysis","South East England","machine learning","0"
"4198","Data Analysis","South East England","team","0"
"4199","Data Analysis","South East England","Cooperation","0"
"4200","Data Analysis","South East England","statistics","0"
"4201","Data Analysis","South East England","mathematics","0"
"4202","Data Analysis","South East England","SQL","5"
"4203","Data Analysis","South East England","communication","0"
"4204","Data Analysis","South East England","big data","0"
"4205","Data Analysis","South East England","design","0"
"4206","Data Analysis","South East England","visualization","0"
"4207","Data Analysis","South East England","Hadoop","0"
"4208","Data Analysis","South East England","Java","0"
"4209","Data Analysis","South East England","research","0"
"4210","Data Analysis","South East England","creative","0"
"4211","Data Analysis","South East England","MATLAB","0"
"4212","Data Analysis","South East England","predictive analytics","0"
"4213","Data Analysis","South East England","SAS","0"
"4214","Data Analysis","South East England"," R ","0"
"4215","Data Analysis","South East England"," R. ","0"
"4216","Data Analysis","South East England","Modelling","0"
"4217","Data Analysis","South East England","C++","115"
"4218","Data Analysis","Edinburgh","Python","0"
"4219","Data Analysis","Edinburgh","programming","0"
"4220","Data Analysis","Edinburgh","analytics","2"
"4221","Data Analysis","Edinburgh","mathematics","0"
"4222","Data Analysis","Edinburgh","machine learning","0"
"4223","Data Analysis","Edinburgh","team","0"
"4224","Data Analysis","Edinburgh","Cooperation","0"
"4225","Data Analysis","Edinburgh","statistics","0"
"4226","Data Analysis","Edinburgh","mathematics","0"
"4227","Data Analysis","Edinburgh","SQL","25"
"4228","Data Analysis","Edinburgh","communication","1"
"4229","Data Analysis","Edinburgh","big data","0"
"4230","Data Analysis","Edinburgh","design","0"
"4231","Data Analysis","Edinburgh","visualization","0"
"4232","Data Analysis","Edinburgh","Hadoop","0"
"4233","Data Analysis","Edinburgh","Java","0"
"4234","Data Analysis","Edinburgh","research","0"
"4235","Data Analysis","Edinburgh","creative","0"
"4236","Data Analysis","Edinburgh","MATLAB","0"
"4237","Data Analysis","Edinburgh","predictive analytics","0"
"4238","Data Analysis","Edinburgh","SAS","35"
"4239","Data Analysis","Edinburgh"," R ","0"
"4240","Data Analysis","Edinburgh"," R. ","0"
"4241","Data Analysis","Edinburgh","Modelling","2"
"4242","Data Analysis","Edinburgh","C++","111"
"4243","Data Analysis","Southampton","Python","0"
"4244","Data Analysis","Southampton","programming","0"
"4245","Data Analysis","Southampton","analytics","1"
"4246","Data Analysis","Southampton","mathematics","0"
"4247","Data Analysis","Southampton","machine learning","0"
"4248","Data Analysis","Southampton","team","2"
"4249","Data Analysis","Southampton","Cooperation","0"
"4250","Data Analysis","Southampton","statistics","0"
"4251","Data Analysis","Southampton","mathematics","0"
"4252","Data Analysis","Southampton","SQL","1"
"4253","Data Analysis","Southampton","communication","0"
"4254","Data Analysis","Southampton","big data","0"
"4255","Data Analysis","Southampton","design","0"
"4256","Data Analysis","Southampton","visualization","0"
"4257","Data Analysis","Southampton","Hadoop","0"
"4258","Data Analysis","Southampton","Java","0"
"4259","Data Analysis","Southampton","research","0"
"4260","Data Analysis","Southampton","creative","0"
"4261","Data Analysis","Southampton","MATLAB","0"
"4262","Data Analysis","Southampton","predictive analytics","0"
"4263","Data Analysis","Southampton","SAS","0"
"4264","Data Analysis","Southampton"," R ","0"
"4265","Data Analysis","Southampton"," R. ","0"
"4266","Data Analysis","Southampton","Modelling","0"
"4267","Data Analysis","Southampton","C++","106"
"4268","Data Analysis","Windsor, Berkshire","Python","0"
"4269","Data Analysis","Windsor, Berkshire","programming","0"
"4270","Data Analysis","Windsor, Berkshire","analytics","38"
"4271","Data Analysis","Windsor, Berkshire","mathematics","0"
"4272","Data Analysis","Windsor, Berkshire","machine learning","0"
"4273","Data Analysis","Windsor, Berkshire","team","6"
"4274","Data Analysis","Windsor, Berkshire","Cooperation","0"
"4275","Data Analysis","Windsor, Berkshire","statistics","0"
"4276","Data Analysis","Windsor, Berkshire","mathematics","0"
"4277","Data Analysis","Windsor, Berkshire","SQL","0"
"4278","Data Analysis","Windsor, Berkshire","communication","0"
"4279","Data Analysis","Windsor, Berkshire","big data","0"
"4280","Data Analysis","Windsor, Berkshire","design","0"
"4281","Data Analysis","Windsor, Berkshire","visualization","0"
"4282","Data Analysis","Windsor, Berkshire","Hadoop","0"
"4283","Data Analysis","Windsor, Berkshire","Java","1"
"4284","Data Analysis","Windsor, Berkshire","research","0"
"4285","Data Analysis","Windsor, Berkshire","creative","0"
"4286","Data Analysis","Windsor, Berkshire","MATLAB","0"
"4287","Data Analysis","Windsor, Berkshire","predictive analytics","0"
"4288","Data Analysis","Windsor, Berkshire","SAS","0"
"4289","Data Analysis","Windsor, Berkshire"," R ","0"
"4290","Data Analysis","Windsor, Berkshire"," R. ","0"
"4291","Data Analysis","Windsor, Berkshire","Modelling","0"
"4292","Data Analysis","Windsor, Berkshire","C++","123"
"4293","Data Analysis","Horsham, West Sussex","Python","0"
"4294","Data Analysis","Horsham, West Sussex","programming","2"
"4295","Data Analysis","Horsham, West Sussex","analytics","38"
"4296","Data Analysis","Horsham, West Sussex","mathematics","1"
"4297","Data Analysis","Horsham, West Sussex","machine learning","0"
"4298","Data Analysis","Horsham, West Sussex","team","4"
"4299","Data Analysis","Horsham, West Sussex","Cooperation","0"
"4300","Data Analysis","Horsham, West Sussex","statistics","1"
"4301","Data Analysis","Horsham, West Sussex","mathematics","1"
"4302","Data Analysis","Horsham, West Sussex","SQL","1"
"4303","Data Analysis","Horsham, West Sussex","communication","0"
"4304","Data Analysis","Horsham, West Sussex","big data","0"
"4305","Data Analysis","Horsham, West Sussex","design","1"
"4306","Data Analysis","Horsham, West Sussex","visualization","0"
"4307","Data Analysis","Horsham, West Sussex","Hadoop","0"
"4308","Data Analysis","Horsham, West Sussex","Java","1"
"4309","Data Analysis","Horsham, West Sussex","research","4"
"4310","Data Analysis","Horsham, West Sussex","creative","0"
"4311","Data Analysis","Horsham, West Sussex","MATLAB","0"
"4312","Data Analysis","Horsham, West Sussex","predictive analytics","0"
"4313","Data Analysis","Horsham, West Sussex","SAS","27"
"4314","Data Analysis","Horsham, West Sussex"," R ","0"
"4315","Data Analysis","Horsham, West Sussex"," R. ","0"
"4316","Data Analysis","Horsham, West Sussex","Modelling","0"
"4317","Data Analysis","Horsham, West Sussex","C++","127"
"4318","Data Analysis","London","Python","0"
"4319","Data Analysis","London","programming","0"
"4320","Data Analysis","London","analytics","38"
"4321","Data Analysis","London","mathematics","0"
"4322","Data Analysis","London","machine learning","0"
"4323","Data Analysis","London","team","4"
"4324","Data Analysis","London","Cooperation","0"
"4325","Data Analysis","London","statistics","0"
"4326","Data Analysis","London","mathematics","0"
"4327","Data Analysis","London","SQL","0"
"4328","Data Analysis","London","communication","2"
"4329","Data Analysis","London","big data","0"
"4330","Data Analysis","London","design","0"
"4331","Data Analysis","London","visualization","0"
