"","detailUrl","jobTitle","company","location","date","Id","Skill","Count"
"87","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",87,"big data",1
"88","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",88,"design",0
"89","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",89,"visualization",0
"90","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",90,"Hadoop",0
"91","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",91,"Java",2
"92","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",92,"research",0
"93","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",93,"creative",0
"94","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",94,"MATLAB",0
"95","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",95,"predictive analytics",2
"96","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",96,"SAS",0
"97","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",97," R ",0
"98","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",98," R. ",0
"99","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",99,"Modelling",0
"100","http://www.dice.com/job/result/90906950/CARubyManager?src=19","Software Engineering Manager (Ruby)","Averity","New York, NY","2017-03-21",100,"C++",309
"101","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",101,"Python",37
"102","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",102,"programming",0
"103","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",103,"analytics",1
"104","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",104,"mathematics",0
"105","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",105,"machine learning",0
"106","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",106,"team",1
"107","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",107,"Cooperation",0
"108","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",108,"statistics",0
"109","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",109,"mathematics",0
"110","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",110,"SQL",3
"111","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",111,"communication",0
"112","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",112,"big data",0
"113","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",113,"design",0
"114","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",114,"visualization",0
"115","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",115,"Hadoop",0
"116","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",116,"Java",0
"117","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",117,"research",0
"118","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",118,"creative",0
"119","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",119,"MATLAB",0
"120","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",120,"predictive analytics",0
"121","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",121,"SAS",3
"122","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",122," R ",0
"123","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",123," R. ",2
"124","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",124,"Modelling",0
"125","http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56121557?src=19","Jr. Python Developer","Modis","Schaumburg, IL","2017-03-25",125,"C++",285
"126","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",126,"Python",0
"127","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",127,"programming",2
"128","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",128,"analytics",2
"129","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",129,"mathematics",0
"130","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",130,"machine learning",0
"131","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",131,"team",3
"132","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",132,"Cooperation",0
"133","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",133,"statistics",0
"134","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",134,"mathematics",0
"135","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",135,"SQL",2
"136","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",136,"communication",1
"137","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",137,"big data",0
"138","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",138,"design",0
"139","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",139,"visualization",0
"140","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",140,"Hadoop",0
"141","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",141,"Java",1
"142","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",142,"research",0
"143","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",143,"creative",0
"144","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",144,"MATLAB",0
"145","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",145,"predictive analytics",0
"146","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",146,"SAS",0
"147","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",147," R ",0
"148","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",148," R. ",0
"149","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",149,"Modelling",0
"150","http://www.dice.com/job/result/10328908/803530?src=19","Tealeaf Analyst","Entech","WILMINGTON, DE","2017-03-24",150,"C++",303
"151","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",151,"Python",1
"152","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",152,"programming",1
"153","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",153,"analytics",0
"154","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",154,"mathematics",0
"155","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",155,"machine learning",0
"156","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",156,"team",5
"157","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",157,"Cooperation",0
"158","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",158,"statistics",0
"159","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",159,"mathematics",0
"160","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",160,"SQL",0
"161","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",161,"communication",1
"162","http://www.dice.com/job/result/10310436/97214027?src=19","Senior Security Researcher","adaQuest","San Jose, WA","2017-03-25",162,"big data",1
