"","detailUrl","jobTitle","company","location","date","Id","Skill","Count"
"120","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",120,"communication",0
"121","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",121,"big data",1
"122","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",122,"design",2
"123","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",123,"visualization",0
"124","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",124,"Hadoop",3
"125","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",125,"Java",3
"126","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",126,"research",1
"127","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",127,"creative",2
"128","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",128,"MATLAB",1
"129","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",129,"SAS",3
"130","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",130," R ",0
"131","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",131,"Modelling",0
"132","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",132,"Phd",0
"133","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",133,"Python",0
"134","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",134,"programming",0
"135","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",135,"analytics",1
"136","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",136,"mathematics",0
"137","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",137,"machine learning",2
"138","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",138,"team",4
"139","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",139,"Cooperation",0
"140","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",140,"statistics",0
"141","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",141,"SQL",3
"142","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",142,"communication",1
"143","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",143,"big data",0
"144","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",144,"design",0
"145","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",145,"visualization",2
"146","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",146,"Hadoop",2
"147","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",147,"Java",0
"148","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",148,"research",0
"149","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",149,"creative",0
"150","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",150,"MATLAB",0
"151","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",151,"SAS",3
"152","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",152," R ",1
"153","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",153,"Modelling",0
